id,parent_id,language,segment_audio,full_audio,lyrics_file,features,youtube,title,artist
bangla_0083_seg1,bangla_0083,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0083_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0083.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0083.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0083_seg1.npy,ytsearch1:Dhil - Imran Mahmudul Official Audio,Dhil - Imran Mahmudul,Imran Mahmudul
bangla_0083_seg2,bangla_0083,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0083_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0083.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0083.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0083_seg2.npy,ytsearch1:Dhil - Imran Mahmudul Official Audio,Dhil - Imran Mahmudul,Imran Mahmudul
bangla_0083_seg3,bangla_0083,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0083_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0083.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0083.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0083_seg3.npy,ytsearch1:Dhil - Imran Mahmudul Official Audio,Dhil - Imran Mahmudul,Imran Mahmudul
bangla_0083_seg4,bangla_0083,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0083_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0083.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0083.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0083_seg4.npy,ytsearch1:Dhil - Imran Mahmudul Official Audio,Dhil - Imran Mahmudul,Imran Mahmudul
bangla_0083_seg5,bangla_0083,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0083_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0083.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0083.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0083_seg5.npy,ytsearch1:Dhil - Imran Mahmudul Official Audio,Dhil - Imran Mahmudul,Imran Mahmudul
bangla_0083_seg6,bangla_0083,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0083_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0083.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0083.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0083_seg6.npy,ytsearch1:Dhil - Imran Mahmudul Official Audio,Dhil - Imran Mahmudul,Imran Mahmudul
bangla_0083_seg7,bangla_0083,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0083_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0083.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0083.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0083_seg7.npy,ytsearch1:Dhil - Imran Mahmudul Official Audio,Dhil - Imran Mahmudul,Imran Mahmudul
bangla_0083_seg8,bangla_0083,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0083_seg8.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0083.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0083.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0083_seg8.npy,ytsearch1:Dhil - Imran Mahmudul Official Audio,Dhil - Imran Mahmudul,Imran Mahmudul
bangla_0083_seg9,bangla_0083,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0083_seg9.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0083.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0083.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0083_seg9.npy,ytsearch1:Dhil - Imran Mahmudul Official Audio,Dhil - Imran Mahmudul,Imran Mahmudul
bangla_0084_seg0,bangla_0084,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0084_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0084.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0084.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0084_seg0.npy,ytsearch1:Mone It tane - Imran Mahmudul Official Audio,Mone It tane - Imran Mahmudul,Imran Mahmudul
bangla_0084_seg1,bangla_0084,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0084_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0084.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0084.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0084_seg1.npy,ytsearch1:Mone It tane - Imran Mahmudul Official Audio,Mone It tane - Imran Mahmudul,Imran Mahmudul
bangla_0084_seg2,bangla_0084,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0084_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0084.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0084.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0084_seg2.npy,ytsearch1:Mone It tane - Imran Mahmudul Official Audio,Mone It tane - Imran Mahmudul,Imran Mahmudul
bangla_0084_seg3,bangla_0084,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0084_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0084.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0084.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0084_seg3.npy,ytsearch1:Mone It tane - Imran Mahmudul Official Audio,Mone It tane - Imran Mahmudul,Imran Mahmudul
bangla_0084_seg4,bangla_0084,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0084_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0084.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0084.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0084_seg4.npy,ytsearch1:Mone It tane - Imran Mahmudul Official Audio,Mone It tane - Imran Mahmudul,Imran Mahmudul
bangla_0084_seg5,bangla_0084,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0084_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0084.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0084.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0084_seg5.npy,ytsearch1:Mone It tane - Imran Mahmudul Official Audio,Mone It tane - Imran Mahmudul,Imran Mahmudul
bangla_0084_seg6,bangla_0084,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0084_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0084.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0084.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0084_seg6.npy,ytsearch1:Mone It tane - Imran Mahmudul Official Audio,Mone It tane - Imran Mahmudul,Imran Mahmudul
bangla_0085_seg0,bangla_0085,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0085_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0085.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0085.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0085_seg0.npy,ytsearch1:Hridoy - Imran Mahmudul Official Audio,Hridoy - Imran Mahmudul,Imran Mahmudul
bangla_0085_seg1,bangla_0085,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0085_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0085.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0085.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0085_seg1.npy,ytsearch1:Hridoy - Imran Mahmudul Official Audio,Hridoy - Imran Mahmudul,Imran Mahmudul
bangla_0085_seg2,bangla_0085,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0085_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0085.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0085.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0085_seg2.npy,ytsearch1:Hridoy - Imran Mahmudul Official Audio,Hridoy - Imran Mahmudul,Imran Mahmudul
bangla_0085_seg3,bangla_0085,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0085_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0085.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0085.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0085_seg3.npy,ytsearch1:Hridoy - Imran Mahmudul Official Audio,Hridoy - Imran Mahmudul,Imran Mahmudul
bangla_0085_seg4,bangla_0085,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0085_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0085.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0085.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0085_seg4.npy,ytsearch1:Hridoy - Imran Mahmudul Official Audio,Hridoy - Imran Mahmudul,Imran Mahmudul
bangla_0085_seg5,bangla_0085,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0085_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0085.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0085.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0085_seg5.npy,ytsearch1:Hridoy - Imran Mahmudul Official Audio,Hridoy - Imran Mahmudul,Imran Mahmudul
bangla_0085_seg6,bangla_0085,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0085_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0085.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0085.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0085_seg6.npy,ytsearch1:Hridoy - Imran Mahmudul Official Audio,Hridoy - Imran Mahmudul,Imran Mahmudul
bangla_0085_seg7,bangla_0085,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0085_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0085.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0085.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0085_seg7.npy,ytsearch1:Hridoy - Imran Mahmudul Official Audio,Hridoy - Imran Mahmudul,Imran Mahmudul
bangla_0086_seg0,bangla_0086,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0086_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0086.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0086.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0086_seg0.npy,ytsearch1:Tor Naam - Imran Mahmudul Official Audio,Tor Naam - Imran Mahmudul,Imran Mahmudul
bangla_0086_seg1,bangla_0086,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0086_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0086.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0086.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0086_seg1.npy,ytsearch1:Tor Naam - Imran Mahmudul Official Audio,Tor Naam - Imran Mahmudul,Imran Mahmudul
bangla_0086_seg2,bangla_0086,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0086_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0086.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0086.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0086_seg2.npy,ytsearch1:Tor Naam - Imran Mahmudul Official Audio,Tor Naam - Imran Mahmudul,Imran Mahmudul
bangla_0086_seg3,bangla_0086,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0086_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0086.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0086.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0086_seg3.npy,ytsearch1:Tor Naam - Imran Mahmudul Official Audio,Tor Naam - Imran Mahmudul,Imran Mahmudul
bangla_0086_seg4,bangla_0086,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0086_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0086.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0086.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0086_seg4.npy,ytsearch1:Tor Naam - Imran Mahmudul Official Audio,Tor Naam - Imran Mahmudul,Imran Mahmudul
bangla_0086_seg5,bangla_0086,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0086_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0086.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0086.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0086_seg5.npy,ytsearch1:Tor Naam - Imran Mahmudul Official Audio,Tor Naam - Imran Mahmudul,Imran Mahmudul
bangla_0086_seg6,bangla_0086,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0086_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0086.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0086.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0086_seg6.npy,ytsearch1:Tor Naam - Imran Mahmudul Official Audio,Tor Naam - Imran Mahmudul,Imran Mahmudul
bangla_0087_seg0,bangla_0087,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0087_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0087.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0087.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0087_seg0.npy,ytsearch1:Ishara - Imran Mahmudul Official Audio,Ishara - Imran Mahmudul,Imran Mahmudul
bangla_0087_seg1,bangla_0087,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0087_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0087.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0087.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0087_seg1.npy,ytsearch1:Ishara - Imran Mahmudul Official Audio,Ishara - Imran Mahmudul,Imran Mahmudul
bangla_0087_seg2,bangla_0087,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0087_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0087.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0087.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0087_seg2.npy,ytsearch1:Ishara - Imran Mahmudul Official Audio,Ishara - Imran Mahmudul,Imran Mahmudul
bangla_0087_seg3,bangla_0087,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0087_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0087.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0087.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0087_seg3.npy,ytsearch1:Ishara - Imran Mahmudul Official Audio,Ishara - Imran Mahmudul,Imran Mahmudul
bangla_0087_seg4,bangla_0087,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0087_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0087.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0087.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0087_seg4.npy,ytsearch1:Ishara - Imran Mahmudul Official Audio,Ishara - Imran Mahmudul,Imran Mahmudul
bangla_0087_seg5,bangla_0087,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0087_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0087.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0087.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0087_seg5.npy,ytsearch1:Ishara - Imran Mahmudul Official Audio,Ishara - Imran Mahmudul,Imran Mahmudul
bangla_0087_seg6,bangla_0087,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0087_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0087.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0087.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0087_seg6.npy,ytsearch1:Ishara - Imran Mahmudul Official Audio,Ishara - Imran Mahmudul,Imran Mahmudul
bangla_0087_seg7,bangla_0087,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0087_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0087.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0087.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0087_seg7.npy,ytsearch1:Ishara - Imran Mahmudul Official Audio,Ishara - Imran Mahmudul,Imran Mahmudul
bangla_0087_seg8,bangla_0087,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0087_seg8.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0087.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0087.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0087_seg8.npy,ytsearch1:Ishara - Imran Mahmudul Official Audio,Ishara - Imran Mahmudul,Imran Mahmudul
bangla_0087_seg9,bangla_0087,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0087_seg9.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0087.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0087.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0087_seg9.npy,ytsearch1:Ishara - Imran Mahmudul Official Audio,Ishara - Imran Mahmudul,Imran Mahmudul
bangla_0088_seg0,bangla_0088,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0088_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0088.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0088.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0088_seg0.npy,ytsearch1:Nishpap - Imran Mahmudul Official Audio,Nishpap - Imran Mahmudul,Imran Mahmudul
